original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
5148,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,305,+...,mi amor +...%mor: det:poss|mi=my co:voc|amor=love +...,%mor:,0,,,0,0,,,,,
5149,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,305,.,mi amor +...%com: Rossana susurra .,%com:,0,,,0,0,,,,,
5150,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,308,+...,"xxx, es azul y es xxx +...%mor: cm|cm cop|se-3S&PRES=be adj|azul=blue coord|y=and cop|se-3S&PRES=be +...",%mor:,0,,,0,0,,,,,
5151,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,308,cop|se-3s&pres=be,"xxx, es azul y es xxx +...%mor: cm|cm cop|se-3S&PRES=be adj|azul=blue coord|y=and cop|se-3S&PRES=be +...",%svd:,ser,0,0,3,s,,,,,
5152,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,308,cop|se-3s&pres=be,"xxx, es azul y es xxx +...%mor: cm|cm cop|se-3S&PRES=be adj|azul=blue coord|y=and cop|se-3S&PRES=be +...",%svd:,ser,0,0,3,s,,,,,
5153,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,311,+...,"tiene, xxx +...%mor: v|tene-3S&PRES=have cm|cm +...",%mor:,0,,,0,0,,,,,
5154,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,311,v|tene-3s&pres=have,"tiene, xxx +...%mor: v|tene-3S&PRES=have cm|cm +...",%svd:,tener,0,0,3,s,,,,,
5155,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,313,?,"mi amor, dónde lo vas a poner todo de(s)pués ?%mor: det:poss|mi=my co:voc|amor=love cm|cm pro:int|dónde=where pro:obj|lo&m=him v|i-2S&PRES=go aprep|a=to inf|pone-INF=put pro:indef|todo-m=all adv|después=after ?",%mor:,0,,,0,0,,,,,
5156,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,313,v|i-2s&pres=go,"mi amor, dónde lo vas a poner todo de(s)pués ?%mor: det:poss|mi=my co:voc|amor=love cm|cm pro:int|dónde=where pro:obj|lo&m=him v|i-2S&PRES=go aprep|a=to inf|pone-INF=put pro:indef|todo-m=all adv|después=after ?",%svd:,ir,0,1,2,s,pres,,,,
5157,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,317,?,"qué son, de estos dos, o de estos tres ?%mor: pro:int|qué=what cop|se-3P&PRES=be cm|cm prep|de=of det:dem|este-m-PL=this det:num|dos=two cm|cm coord|o=or prep|de=of det:dem|este-m-PL=this det:num|tres=three ?",%mor:,0,,,0,0,,,,,
5158,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,317,cop|se-3p&pres=be,"qué son, de estos dos, o de estos tres ?%mor: pro:int|qué=what cop|se-3P&PRES=be cm|cm prep|de=of det:dem|este-m-PL=this det:num|dos=two cm|cm coord|o=or prep|de=of det:dem|este-m-PL=this det:num|tres=three ?",%svd:,ser,0,0,3,p,,,,,
5159,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,321,.,"son de esos tres, por este, cuatro, mi amor .%mor: cop|se-3P&PRES=be prep|de=of det:dem|ese-m-PL=that det:num|tres=three cm|cm prep|por=for det:dem|este=this cm|cm det:num|cuatro=four cm|cm det:poss|mi=my co:voc|amor=love .",%mor:,0,,,0,0,,,,,
5160,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,321,cop|se-3p&pres=be,"son de esos tres, por este, cuatro, mi amor .%mor: cop|se-3P&PRES=be prep|de=of det:dem|ese-m-PL=that det:num|tres=three cm|cm prep|por=for det:dem|este=this cm|cm det:num|cuatro=four cm|cm det:poss|mi=my co:voc|amor=love .",%svd:,ser,0,0,3,p,,,,,
5161,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,325,?,viste ?%mor: v|ve-2S&PRET=see ?,%mor:,0,,,0,0,,,,,
5162,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,325,v|ve-2s&pret=see,viste ?%mor: v|ve-2S&PRET=see ?,%svd:,ver,na,na,na,na,na,na,na,na,exclude
5163,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,327,.,ahí se pone de todo .%mor: adv|ahí=there pro:refl|se=itself v|pone-3S&PRES=put prep|de=of pro:indef|todo-m=all .,%mor:,0,,,0,0,,,,,
5164,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,327,v|pone-3s&pres=put,ahí se pone de todo .%mor: adv|ahí=there pro:refl|se=itself v|pone-3S&PRES=put prep|de=of pro:indef|todo-m=all .,%svd:,poner,na,na,na,na,na,na,na,na,impersonal
5165,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,330,.,la comida acá .%mor: det:art|el&f&SG=the n|comida&f=food adv|acá=there .,%mor:,0,,,0,0,,,,,
5166,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,332,!,ese e(s) el pulpo !%mor: det:dem|ese=that cop|se-3S&PRES=be det:art|el&m&SG=the n|pulpo&m=octopus !,%mor:,0,,,0,0,,,,,
5167,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,332,cop|se-3s&pres=be,ese e(s) el pulpo !%mor: det:dem|ese=that cop|se-3S&PRES=be det:art|el&m&SG=the n|pulpo&m=octopus !,%svd:,ser,DP-dem,1,3,s,,,switch,,
5168,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,335,!,"mirá, mirá cómo hace la piel del pulpo, Tuti, mirá !%mor: co|mirá cm|cm co|mirá pro:int|cómo=how v|hace-3S&PRES=do det:art|el&f&SG=the n|piel&f=skin prep|de~det:art|el&m=of n|pulpo&m=octopus cm|cm n:prop|Tuti cm|cm co|mirá !",%mor:,0,,,0,0,,,,,
5169,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,335,v|hace-3s&pres=do,"mirá, mirá cómo hace la piel del pulpo, Tuti, mirá !%mor: co|mirá cm|cm co|mirá pro:int|cómo=how v|hace-3S&PRES=do det:art|el&f&SG=the n|piel&f=skin prep|de~det:art|el&m=of n|pulpo&m=octopus cm|cm n:prop|Tuti cm|cm co|mirá !",%svd:,hacer,DP-def,0,3,s,,,,,
5170,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,339,?,&eh ?,%mor:,0,,,0,0,,,,,
5171,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,340,+/.,la piel +/.%mor: det:art|el&f&SG=the n|piel&f=skin +/.,%mor:,0,,,0,0,,,,,
5172,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,342,.,e(s) la pupua [: pulpo] .%mor: cop|se-3S&PRES=be det:art|el&f&SG=the n|pulpo&m=octopus .,%mor:,0,,,0,0,,,,,
5173,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,342,cop|se-3s&pres=be,e(s) la pupua [: pulpo] .%mor: cop|se-3S&PRES=be det:art|el&f&SG=the n|pulpo&m=octopus .,%svd:,ser,0,1,3,s,,,,,
5174,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,344,.,"mirá, &chhh, la piel del pulpo, mirá .%mor: co|mirá cm|cm cm|cm det:art|el&f&SG=the n|piel&f=skin prep|de~det:art|el&m=of n|pulpo&m=octopus cm|cm co|mirá .",%mor:,0,,,0,0,,,,,
5175,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,347,.,pulpo .%mor: n|pulpo&m=octopus .,%mor:,0,,,0,0,,,,,
5176,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,349,?,"tiene todo, como un cuerito, viste ?%mor: v|tene-3S&PRES=have pro:indef|todo-m=all cm|cm adv|como=like det:art|un&m=one n|cuero&m-DIM=pelt cm|cm v|ve-2S&PRET=see ?",%mor:,0,,,0,0,,,,,
5177,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,349,v|tene-3s&pres=have,"tiene todo, como un cuerito, viste ?%mor: v|tene-3S&PRES=have pro:indef|todo-m=all cm|cm adv|como=like det:art|un&m=one n|cuero&m-DIM=pelt cm|cm v|ve-2S&PRET=see ?",%svd:,tener,0,1,3,s,,,,,
5178,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,349,v|ve-2s&pret=see,"tiene todo, como un cuerito, viste ?%mor: v|tene-3S&PRES=have pro:indef|todo-m=all cm|cm adv|como=like det:art|un&m=one n|cuero&m-DIM=pelt cm|cm v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,exclude
5179,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,352,!,"qué hermosa, bebé, mi amor, qué hermosa mi bebé, qué hermosa mi bebé !%mor: pro:int|qué=what adj|hermoso-f=beautiful cm|cm n|bebé&m=baby cm|cm det:poss|mi=my co:voc|amor=love cm|cm pro:int|qué=what adj|hermoso-f=beautiful det:poss|mi=my n|bebé&m=baby cm|cm pro:int|qué=what adj|hermoso-f=beautiful det:poss|mi=my n|bebé&m=baby !",%mor:,0,,,0,0,,,,,
5180,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,359,.,+< xxx .,%mor:,0,,,0,0,,,,,
5181,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,360,+...,"este acá, mi amor +...%mor: det:dem|este=this adv|acá=there cm|cm det:poss|mi=my co:voc|amor=love +...",%mor:,0,,,0,0,,,,,
5182,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,360,.,"este acá, mi amor +...%com: Rossana canturrea .",%com:,0,,,0,0,,,,,
5183,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,364,.,e(s) factura .%mor: cop|se-3S&PRES=be n|factura&f=bill .,%mor:,0,,,0,0,,,,,
5184,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,364,cop|se-3s&pres=be,e(s) factura .%mor: cop|se-3S&PRES=be n|factura&f=bill .,%svd:,ser,0,0,3,s,,,,,
5185,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,366,?,"es factura, viste ?%mor: cop|se-3S&PRES=be n|factura&f=bill cm|cm v|ve-2S&PRET=see ?",%mor:,0,,,0,0,,,,,
5186,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,366,cop|se-3s&pres=be,"es factura, viste ?%mor: cop|se-3S&PRES=be n|factura&f=bill cm|cm v|ve-2S&PRET=see ?",%svd:,ser,0,0,3,s,,,,,
5187,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,366,v|ve-2s&pret=see,"es factura, viste ?%mor: cop|se-3S&PRES=be n|factura&f=bill cm|cm v|ve-2S&PRET=see ?",%svd:,ver,na,na,na,na,na,na,na,na,exclude
5188,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,368,+/.,somo(s) lo(s) do(s) &pech +/.%mor: cop|se-1P&PRES=be det:art|el&m-PL=the det:num|dos=two +/.,%mor:,0,,,0,0,,,,,
5189,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,368,cop|se-1p&pres=be,somo(s) lo(s) do(s) &pech +/.%mor: cop|se-1P&PRES=be det:art|el&m-PL=the det:num|dos=two +/.,%svd:,ser,0,1,1,p,pres,,,,
5190,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,370,.,"&aaahhhhjj, es factura .%mor: cm|cm cop|se-3S&PRES=be n|factura&f=bill .",%mor:,0,,,0,0,,,,,
5191,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,370,cop|se-3s&pres=be,"&aaahhhhjj, es factura .%mor: cm|cm cop|se-3S&PRES=be n|factura&f=bill .",%svd:,ser,0,0,3,s,,,,,
5192,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,372,!,"no puede ser, es factura !%mor: adv|no=no v|pode-3S&PRES=can cop|se-INF=be cm|cm cop|se-3S&PRES=be n|factura&f=bill !",%mor:,0,,,0,0,,,,,
5193,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,372,v|pode-3s&pres=can,"no puede ser, es factura !%mor: adv|no=no v|pode-3S&PRES=can cop|se-INF=be cm|cm cop|se-3S&PRES=be n|factura&f=bill !",%svd:,poder,na,na,na,na,na,na,na,na,impersonal
5194,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,372,cop|se-3s&pres=be,"no puede ser, es factura !%mor: adv|no=no v|pode-3S&PRES=can cop|se-INF=be cm|cm cop|se-3S&PRES=be n|factura&f=bill !",%svd:,ser,0,0,3,s,,,,,
5195,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,375,.,tengo lo(s) do(s) factura .%mor: v|tene-1S&PRES=have det:art|el&m-PL=the det:num|dos=two n|factura&f=bill .,%mor:,0,,,0,0,,,,,
5196,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,375,v|tene-1s&pres=have,tengo lo(s) do(s) factura .%mor: v|tene-1S&PRES=have det:art|el&m-PL=the det:num|dos=two n|factura&f=bill .,%svd:,tener,0,1,1,s,pres,,,,
5197,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,378,.,"&ay, mi amor, &aaaaaam, &aaaaam .%mor: cm|cm det:poss|mi=my co:voc|amor=love cm|cm cm|cm .",%mor:,0,,,0,0,,,,,
5198,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,380,!,qué rico es !%mor: pro:int|qué=what adj|rico-m=rich cop|se-3S&PRES=be !,%mor:,0,,,0,0,,,,,
5199,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,380,cop|se-3s&pres=be,qué rico es !%mor: pro:int|qué=what adj|rico-m=rich cop|se-3S&PRES=be !,%svd:,ser,0,0,3,s,,,,,
5200,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,382,.,"traé la masa, traé xxx .%mor: imp|trae-2S&IMP=carry det:art|el&f&SG=the n|masa&f=masa cm|cm imp|trae-2S&IMP=carry .",%mor:,0,,,0,0,,,,,
5201,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,385,!,Tuti !%mor: n:prop|Tuti !,%mor:,0,,,0,0,,,,,
5202,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,387,.,&jajajaj .,%mor:,0,,,0,0,,,,,
5203,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,388,.,"ya, mamá .%mor: adv|ya=already cm|cm n|mamá&f=mommy .",%mor:,0,,,0,0,,,,,
5204,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,390,.,"&aaaahhjjj, Dios mío, Dios mío .%mor: cm|cm n:prop|Dios pro:poss|mío-m=mine cm|cm n:prop|Dios pro:poss|mío-m=mine .",%mor:,0,,,0,0,,,,,
5205,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,393,.,fatula [: factura] .%mor: n|factura&f=bill .,%mor:,0,,,0,0,,,,,
5206,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,395,.,"me pica acá, me pica .%mor: pro:obj|me=me v|pica-3S&PRES=prick/dive adv|acá=there cm|cm pro:obj|me=me v|pica-3S&PRES=prick/dive .",%mor:,0,,,0,0,,,,,
5207,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,395,v|pica-3s&pres=prick/dive,"me pica acá, me pica .%mor: pro:obj|me=me v|pica-3S&PRES=prick/dive adv|acá=there cm|cm pro:obj|me=me v|pica-3S&PRES=prick/dive .",%svd:,picar,na,na,na,na,na,na,na,na,gustar-type verb
5208,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,395,v|pica-3s&pres=prick/dive,"me pica acá, me pica .%mor: pro:obj|me=me v|pica-3S&PRES=prick/dive adv|acá=there cm|cm pro:obj|me=me v|pica-3S&PRES=prick/dive .",%svd:,picar,na,na,na,na,na,na,na,na,gustar-type verb
5209,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,398,.,xxx .,%mor:,0,,,0,0,,,,,
5210,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,399,+...,a_ver +...%mor: co|a_ver=lets_see +...,%mor:,0,,,0,0,,,,,
5211,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,401,.,xxx .,%mor:,0,,,0,0,,,,,
5212,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,402,!,"&aaaay, gorda, pero es la misma que vos, que vos tenés, gorda !%mor: cm|cm adj|gordo-f=fat cm|cm conj|pero=but cop|se-3S&PRES=be det:art|el&f&SG=the adj|mismo-f=same pro:rel|que=that pro:obj|vos=you cm|cm pro:rel|que=that pro:obj|vos=you v|tene-2S&PRES=have cm|cm adj|gordo-f=fat !",%mor:,0,,,0,0,,,,,
5213,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,402,cop|se-3s&pres=be,"&aaaay, gorda, pero es la misma que vos, que vos tenés, gorda !%mor: cm|cm adj|gordo-f=fat cm|cm conj|pero=but cop|se-3S&PRES=be det:art|el&f&SG=the adj|mismo-f=same pro:rel|que=that pro:obj|vos=you cm|cm pro:rel|que=that pro:obj|vos=you v|tene-2S&PRES=have cm|cm adj|gordo-f=fat !",%svd:,ser,0,0,3,s,,,,,
5214,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,402,v|tene-2s&pres=have,"&aaaay, gorda, pero es la misma que vos, que vos tenés, gorda !%mor: cm|cm adj|gordo-f=fat cm|cm conj|pero=but cop|se-3S&PRES=be det:art|el&f&SG=the adj|mismo-f=same pro:rel|que=that pro:obj|vos=you cm|cm pro:rel|que=that pro:obj|vos=you v|tene-2S&PRES=have cm|cm adj|gordo-f=fat !",%svd:,tener,1,1,2,s,pres,switch,switch,,
5215,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,407,?,"quién(es) son esos, son pan(es) ?%mor: pro:int|quién-PL=who cop|se-3P&PRES=be det:dem|ese-m-PL=that cm|cm cop|se-3P&PRES=be n|pan&m-PL=bread ?",%mor:,0,,,0,0,,,,,
5216,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,407,cop|se-3p&pres=be,"quién(es) son esos, son pan(es) ?%mor: pro:int|quién-PL=who cop|se-3P&PRES=be det:dem|ese-m-PL=that cm|cm cop|se-3P&PRES=be n|pan&m-PL=bread ?",%svd:,ser,DP-dem,0,3,p,,,,,morfological error
5217,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,407,cop|se-3p&pres=be,"quién(es) son esos, son pan(es) ?%mor: pro:int|quién-PL=who cop|se-3P&PRES=be det:dem|ese-m-PL=that cm|cm cop|se-3P&PRES=be n|pan&m-PL=bread ?",%svd:,ser,DP-dem,0,3,p,,,,,morfological error
5218,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,410,?,&eh ?,%mor:,0,,,0,0,,,,,
5219,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,411,?,son panes esos ?%mor: cop|se-3P&PRES=be n|pan&m-PL=bread det:dem|ese-m-PL=that ?,%mor:,0,,,0,0,,,,,
5220,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,411,cop|se-3p&pres=be,son panes esos ?%mor: cop|se-3P&PRES=be n|pan&m-PL=bread det:dem|ese-m-PL=that ?,%svd:,ser,DP-dem,0,3,p,,,,,
5221,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,413,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,,,,,
5222,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,415,?,no ?%mor: adv|no=no ?,%mor:,0,,,0,0,,,,,
5223,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,417,?,segura ?%mor: adj|seguro-f=secure ?,%mor:,0,,,0,0,,,,,
5224,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,419,.,e(s) pan dulce .%mor: cop|se-3S&PRES=be n|pan&m=bread n|dulce&m=sweet .,%mor:,0,,,0,0,,,,,
5225,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,CHI,3;6.28,female,.,.,Target_Child,.,.,419,cop|se-3s&pres=be,e(s) pan dulce .%mor: cop|se-3S&PRES=be n|pan&m=bread n|dulce&m=sweet .,%svd:,ser,0,0,3,s,,,,,
5226,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,421,.,"no es pan dulce, es pan, nomás .%mor: adv|no=no cop|se-3S&PRES=be n|pan&m=bread n|dulce&m=sweet cm|cm cop|se-3S&PRES=be n|pan&m=bread cm|cm adv|nomás=only .",%mor:,0,,,0,0,,,,,
5227,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,421,cop|se-3s&pres=be,"no es pan dulce, es pan, nomás .%mor: adv|no=no cop|se-3S&PRES=be n|pan&m=bread n|dulce&m=sweet cm|cm cop|se-3S&PRES=be n|pan&m=bread cm|cm adv|nomás=only .",%svd:,ser,0,0,3,s,,,,,
5228,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,421,cop|se-3s&pres=be,"no es pan dulce, es pan, nomás .%mor: adv|no=no cop|se-3S&PRES=be n|pan&m=bread n|dulce&m=sweet cm|cm cop|se-3S&PRES=be n|pan&m=bread cm|cm adv|nomás=only .",%svd:,ser,0,0,3,s,,,,,
5229,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,424,.,lo(s) pan(es) dulce(s) son grandes .%mor: det:art|el&m-PL=the n|pan&m-PL=bread n|dulce&m-PL=sweet cop|se-3P&PRES=be adj|grande-PL=big .,%mor:,0,,,0,0,,,,,
5230,LI-RS-2018-06-07-esp-SDS-02-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,424,cop|se-3p&pres=be,lo(s) pan(es) dulce(s) son grandes .%mor: det:art|el&m-PL=the n|pan&m-PL=bread n|dulce&m-PL=sweet cop|se-3P&PRES=be adj|grande-PL=big .,%svd:,ser,DP-def,0,3,p,,,,,morfological error
