original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
10530,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,463,.,"ese nuevo, también .%mor: det:dem|ese=that adj|nuevo-m=new cm|cm adv|también=also .",%mor:,0,,,0,0,0,,,,
10531,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,465,.,sacamo(s) el chupete .%mor: v|saca-1P&PRES&PRET=bring_out det:art|el&m&SG=the n|chupi&m-AUG=pacifier .,%mor:,0,,,0,0,0,,,,
10532,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,465,v|saca-1p&pres&pret=bring_out,sacamo(s) el chupete .%mor: v|saca-1P&PRES&PRET=bring_out det:art|el&m&SG=the n|chupi&m-AUG=pacifier .,%svd:,sacar,0,1,1,p,pres,,switch,,
10533,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,468,cop|esta-3s&pres=be,no está llodando [: llorando] má(s) !%mor: adv|no=no cop|esta-3S&PRES=be part|llora-PROG=cry adv|más=more !,%mor:,0,,,0,0,0,,,,
10534,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,468,cop|esta-3s&pres=be,no está llodando [: llorando] má(s) !%mor: adv|no=no cop|esta-3S&PRES=be part|llora-PROG=cry adv|más=more !,%svd:,estar,0,1,3,s,pres,,switch,,
10535,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,475,cop|se-3s&pres=be,"mi, sí, este es más nuevo +...%mor: det:poss|mi=my cm|cm co|sí=yes cm|cm det:dem|este=this cop|se-3S&PRES=be adv|más=more adj|nuevo-m=new +...",%mor:,0,,,0,0,0,,,,
10536,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,475,cop|se-3s&pres=be,"mi, sí, este es más nuevo +...%mor: det:poss|mi=my cm|cm co|sí=yes cm|cm det:dem|este=this cop|se-3S&PRES=be adv|más=more adj|nuevo-m=new +...",%svd:,ser,DP-dem,0,3,s,pres,,,,
10537,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,480,cop|se-3s&pres=be,"&umm, e(s)te e(s) curita creo +...%mor: cm|cm det:dem|este=this cop|se-3S&PRES=be n|cura&f-DIM=parish v|cree-1S&PRES=believe +...",%mor:,0,,,0,0,0,,,,
10538,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,480,cop|se-3s&pres=be,"&umm, e(s)te e(s) curita creo +...%mor: cm|cm det:dem|este=this cop|se-3S&PRES=be n|cura&f-DIM=parish v|cree-1S&PRES=believe +...",%svd:,ser,DP-dem,0,3,s,pres,,,,
10539,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,480,v|cree-1s&pres=believe,"&umm, e(s)te e(s) curita creo +...%mor: cm|cm det:dem|este=this cop|se-3S&PRES=be n|cura&f-DIM=parish v|cree-1S&PRES=believe +...",%svd:,creer,0,1,1,s,pres,switch,switch,,
10540,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,483,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
10541,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,487,.,xxx .,%mor:,0,,,0,0,0,,,,
10542,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,488,v|i-3s&pres=go,+< qué va a ser entonce(s) ?%mor: pro:int|qué=what v|i-3S&PRES=go aprep|a=to cop|se-INF=be adv|entonces=then ?,%mor:,0,,,0,0,0,,,,
10543,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,488,v|i-3s&pres=go,+< qué va a ser entonce(s) ?%mor: pro:int|qué=what v|i-3S&PRES=go aprep|a=to cop|se-INF=be adv|entonces=then ?,%svd:,ir,0,0,3,s,pres,,,,
10544,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,495,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
10545,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,499,.,y en [: el] per(r)ito chiquitito .%mor: coord|y=and det:art|el&m&SG=the n|perro&m-DIM=dog adj|chico-DIM-DIM=small .,%mor:,0,,,0,0,0,,,,
10546,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,502,cop|esta-3s&pres=be,"&ah, acá (es)tá !%mor: cm|cm adv|acá=there cop|esta-3S&PRES=be !",%mor:,0,,,0,0,0,,,,
10547,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,502,cop|esta-3s&pres=be,"&ah, acá (es)tá !%mor: cm|cm adv|acá=there cop|esta-3S&PRES=be !",%svd:,estar,0,0,3,s,pres,,,,
10548,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,504,.,"nombre, raza, macho, color de ojo(s), altura, peso, enfermo, control, accidente, xxx .%mor: n|nombre&m=name cm|cm n|raza&f=race cm|cm adj|macho-m=brave cm|cm n|color&m=hue prep|de=of n|ojo&m-PL=eye cm|cm n|altura&f=height cm|cm n|peso&m=weight cm|cm adj|enfermo-m=sick cm|cm n|control&m=control cm|cm n|accidente&m=accident cm|cm .",%mor:,0,,,0,0,0,,,,
10549,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,510,.,receta xxx .%mor: n|receta&f=recipe .,%mor:,0,,,0,0,0,,,,
10550,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,512,v|escucha-3s&pres=listen,"&aay, no me escucha +...%mor: cm|cm co|no=no pro:obj|me=me v|escucha-3S&PRES=listen +...",%mor:,0,,,0,0,0,,,,
10551,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,512,v|escucha-3s&pres=listen,"&aay, no me escucha +...%mor: cm|cm co|no=no pro:obj|me=me v|escucha-3S&PRES=listen +...",%svd:,escuchar,na,na,na,na,na,na,na,na,verb error = suena
10552,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,516,.,y poné un poquito en tu oído .%mor: coord|y=and imp|pone-2S&IMP=put det:art|un&m=one pro:indef|poquito=little prep|en=in det:poss|tu=your n|oído&m=hearing .,%mor:,0,,,0,0,0,,,,
10553,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,520,.,(es)tá al devé [: revés] .%mor: cop|esta-3S&PRES=be aprep|a~det:art|el&m=to n|revés&m=reverse .,%mor:,0,,,0,0,0,,,,
10554,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,520,cop|esta-3s&pres=be,(es)tá al devé [: revés] .%mor: cop|esta-3S&PRES=be aprep|a~det:art|el&m=to n|revés&m=reverse .,%svd:,estar,0,0,3,s,pres,,,,
10555,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,522,.,ahí poné (.) ahí no (.) ahí no .%mor: adv|ahí=there imp|pone-2S&IMP=put adv|ahí=there adv|no=no adv|ahí=there adv|no=no .,%mor:,0,,,0,0,0,,,,
10556,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,525,.,no está al devé [: revés] .%mor: adv|no=no cop|esta-3S&PRES=be aprep|a~det:art|el&m=to n|revés&m=reverse .,%mor:,0,,,0,0,0,,,,
10557,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,525,cop|esta-3s&pres=be,no está al devé [: revés] .%mor: adv|no=no cop|esta-3S&PRES=be aprep|a~det:art|el&m=to n|revés&m=reverse .,%svd:,estar,0,0,3,s,pres,,,,
10558,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,528,.,ahí e(s) .%mor: adv|ahí=there cop|se-3S&PRES=be .,%mor:,0,,,0,0,0,,,,
10559,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,528,cop|se-3s&pres=be,ahí e(s) .%mor: adv|ahí=there cop|se-3S&PRES=be .,%svd:,ser,0,0,3,s,pres,,,,
10560,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,530,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
10561,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,532,.,+< ahí escuchá .%mor: adv|ahí=there imp|escucha-2S&IMP=listen .,%mor:,0,,,0,0,0,,,,
10562,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,534,.,"e(s)cuchá vo(s), también .%mor: imp|escucha-2S&IMP=listen pro:obj|vos=you cm|cm adv|también=also .",%mor:,0,,,0,0,0,,,,
10563,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,536,.,dame esto .%mor: imp|da-2S&IMP~pro:clit|1S=give pro:dem|esto=this_one .,%mor:,0,,,0,0,0,,,,
10564,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,540,.,y acá .%mor: coord|y=and adv|acá=there .,%mor:,0,,,0,0,0,,,,
10565,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,542,.,e(s)cuché en [: el] codazón [: corazón] .%mor: v|escucha-1S&PRET=listen det:art|el&m&SG=the co:voc|corazón=heart .,%mor:,0,,,0,0,0,,,,
10566,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,542,v|escucha-1s&pret=listen,e(s)cuché en [: el] codazón [: corazón] .%mor: v|escucha-1S&PRET=listen det:art|el&m&SG=the co:voc|corazón=heart .,%svd:,escuchar,na,na,na,na,na,na,na,na,imperative
10567,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,544,.,e(s)cuchá en [: el] codazón [: corazón] .%mor: imp|escucha-2S&IMP=listen det:art|el&m&SG=the co:voc|corazón=heart .,%mor:,0,,,0,0,0,,,,
10568,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,547,cop|se-3s&pres=be,"no, acá es !%mor: co|no=no cm|cm adv|acá=there cop|se-3S&PRES=be !",%mor:,0,,,0,0,0,,,,
10569,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,547,cop|se-3s&pres=be,"no, acá es !%mor: co|no=no cm|cm adv|acá=there cop|se-3S&PRES=be !",%svd:,ser,0,0,3,s,pres,,,,
10570,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,549,.,"&cua, tiene doto [: roto] mi corazón .%mor: cm|cm v|tene-3S&PRES=have part|rompe-PPART-m=break det:poss|mi=my co:voc|corazón=heart .",%mor:,0,,,0,0,0,,,,wrong speaker!
10571,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,549,v|tene-3s&pres=have,"&cua, tiene doto [: roto] mi corazón .%mor: cm|cm v|tene-3S&PRES=have part|rompe-PPART-m=break det:poss|mi=my co:voc|corazón=heart .",%svd:,tener,0,1,3,s,pres,,switch,,
10572,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,552,v|tene-3s&pres=have,tiene roto el corazón ?%mor: v|tene-3S&PRES=have part|rompe-PPART-m=break det:art|el&m&SG=the co:voc|corazón=heart ?,%mor:,0,,,0,0,0,,,,
10573,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,552,v|tene-3s&pres=have,tiene roto el corazón ?%mor: v|tene-3S&PRES=have part|rompe-PPART-m=break det:art|el&m&SG=the co:voc|corazón=heart ?,%svd:,tener,0,1,3,s,pres,,,,
10574,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,555,v|tene-3s&pres=have,y a este no tiene curita !%mor: coord|y=and aprep|a=to det:dem|este=this adv|no=no v|tene-3S&PRES=have n|cura&f-DIM=parish !,%mor:,0,,,0,0,0,,,,
10575,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,555,v|tene-3s&pres=have,y a este no tiene curita !%mor: coord|y=and aprep|a=to det:dem|este=this adv|no=no v|tene-3S&PRES=have n|cura&f-DIM=parish !,%svd:,tener,DP-dem,1,3,s,pres,,,,
10576,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,560,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
10577,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,562,.,no tiene .%mor: adv|no=no v|tene-3S&PRES=have .,%mor:,0,,,0,0,0,,,,
10578,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,562,v|tene-3s&pres=have,no tiene .%mor: adv|no=no v|tene-3S&PRES=have .,%svd:,tener,0,1,3,s,pres,,,,
10579,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,564,.,"&eh, acá está, acá está .%mor: cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|acá=there cop|esta-3S&PRES=be .",%mor:,0,,,0,0,0,,,,
10580,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,564,cop|esta-3s&pres=be,"&eh, acá está, acá está .%mor: cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|acá=there cop|esta-3S&PRES=be .",%svd:,estar,0,0,3,s,pres,,,,
10581,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,564,cop|esta-3s&pres=be,"&eh, acá está, acá está .%mor: cm|cm adv|acá=there cop|esta-3S&PRES=be cm|cm adv|acá=there cop|esta-3S&PRES=be .",%svd:,estar,0,0,3,s,pres,,,,
10582,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,567,.,"&uu, para sacar el termómetro .%mor: cm|cm prep|para=for inf|saca-INF=bring_out det:art|el&m&SG=the n|termómetro&m=thermometer .",%mor:,0,,,0,0,0,,,,
10583,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,567,.,"&uu, para sacar el termómetro .%com: Timestamp 10:00",%com:,0,,,0,0,0,,,,
10584,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,571,.,"sacale la fiebre, igual .%mor: imp|saca-2S&IMP~pro:clit|3S=bring_out det:art|el&f&SG=the n|fiebre&m=fever cm|cm co|igual=equal .",%mor:,0,,,0,0,0,,,,
10585,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,574,.,+< acá está .%mor: adv|acá=there cop|esta-3S&PRES=be .,%mor:,0,,,0,0,0,,,,
10586,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,574,cop|esta-3s&pres=be,+< acá está .%mor: adv|acá=there cop|esta-3S&PRES=be .,%svd:,estar,0,1?,3,s,pres,,,,unclear reference
10587,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,576,v|tene-3s&pres=have,"no, ella no tiene !%mor: co|no=no cm|cm pro:sub|ello-f=he adv|no=no v|tene-3S&PRES=have !",%mor:,0,,,0,0,0,,,,
10588,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,576,v|tene-3s&pres=have,"no, ella no tiene !%mor: co|no=no cm|cm pro:sub|ello-f=he adv|no=no v|tene-3S&PRES=have !",%svd:,tener,1,1,3,s,pres,,same?,,preceding reference unclear
10589,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,580,.,"mami, acá (es)tá la cudita [: curita] .%mor: n|mami&f=mommy cm|cm adv|acá=there cop|esta-3S&PRES=be det:art|el&f&SG=the n|cura&f-DIM=parish .",%mor:,0,,,0,0,0,,,,
10590,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,580,cop|esta-3s&pres=be,"mami, acá (es)tá la cudita [: curita] .%mor: n|mami&f=mommy cm|cm adv|acá=there cop|esta-3S&PRES=be det:art|el&f&SG=the n|cura&f-DIM=parish .",%svd:,estar,DP-def,0,3,s,pres,,,,
10591,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,583,.,"sacale la fiebre, como te saco yo a vos .%mor: imp|saca-2S&IMP~pro:clit|3S=bring_out det:art|el&f&SG=the n|fiebre&m=fever cm|cm adv|como=like pro:obj|te=you v|saca-1S&PRES=bring_out pro:sub|yo=I aprep|a=to pro:obj|vos=you .",%mor:,0,,,0,0,0,,,,
10592,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,583,v|saca-1s&pres=bring_out,"sacale la fiebre, como te saco yo a vos .%mor: imp|saca-2S&IMP~pro:clit|3S=bring_out det:art|el&f&SG=the n|fiebre&m=fever cm|cm adv|como=like pro:obj|te=you v|saca-1S&PRES=bring_out pro:sub|yo=I aprep|a=to pro:obj|vos=you .",%svd:,sacar,,1,1,s,pres,switch,switch,,
10593,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,587,v|pone-3s&pres=put,"no, a (d)ónde se pone ?%mor: co|no=no cm|cm aprep|a=to pro:int|dónde=where pro:refl|se=itself v|pone-3S&PRES=put ?",%mor:,0,,,0,0,0,,,,
10594,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,587,v|pone-3s&pres=put,"no, a (d)ónde se pone ?%mor: co|no=no cm|cm aprep|a=to pro:int|dónde=where pro:refl|se=itself v|pone-3S&PRES=put ?",%svd:,poner,na,na,na,na,na,na,na,na,impersonal
10595,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,590,v|pone-2s&pres=put,vo(s) a dónde te poné(s) para sacar la fiebre ?%mor: pro:obj|vos=you aprep|a=to pro:int|dónde=where pro:obj|te=you v|pone-2S&PRES=put prep|para=for inf|saca-INF=bring_out det:art|el&f&SG=the n|fiebre&m=fever ?,%mor:,0,,,0,0,0,,,,
10596,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,590,v|pone-2s&pres=put,vo(s) a dónde te poné(s) para sacar la fiebre ?%mor: pro:obj|vos=you aprep|a=to pro:int|dónde=where pro:obj|te=you v|pone-2S&PRES=put prep|para=for inf|saca-INF=bring_out det:art|el&f&SG=the n|fiebre&m=fever ?,%svd:,poner,1,1,2,s,pres,,switch,,morphological error
10597,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,594,.,ahí .%mor: adv|ahí=there .,%mor:,0,,,0,0,0,,,,
10598,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,596,.,"no, en la boca yo no te pongo .%mor: co|no=no cm|cm prep|en=in det:art|el&f&SG=the n|boca&f=mouth pro:sub|yo=I adv|no=no pro:obj|te=you v|pone-1S&PRES=put .",%mor:,0,,,0,0,0,,,,
10599,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,596,v|pone-1s&pres=put,"no, en la boca yo no te pongo .%mor: co|no=no cm|cm prep|en=in det:art|el&f&SG=the n|boca&f=mouth pro:sub|yo=I adv|no=no pro:obj|te=you v|pone-1S&PRES=put .",%svd:,poner,1,1,1,s,pres,,,,
10600,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,599,v|hace-2s&pret=do,"&ay, xxx te hiciste xxx ?%mor: cm|cm pro:obj|te=you v|hace-2S&PRET=do ?",%mor:,0,,,0,0,0,,,,
10601,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,599,v|hace-2s&pret=do,"&ay, xxx te hiciste xxx ?%mor: cm|cm pro:obj|te=you v|hace-2S&PRET=do ?",%svd:,hacer,na,na,na,na,na,na,na,na,can't analyze
10602,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,601,.,"&ay, yo voy xxx .%mor: cm|cm pro:sub|yo=I v|i-1S&PRES=go .",%mor:,0,,,0,0,0,,,,
10603,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,601,v|i-1s&pres=go,"&ay, yo voy xxx .%mor: cm|cm pro:sub|yo=I v|i-1S&PRES=go .",%svd:,ir,1,1,1,s,pres,,switch,,
10604,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,603,.,"&uum, ahí está, así se pone .%mor: cm|cm adv|ahí=there cop|esta-3S&PRES=be cm|cm adv|así=thus pro:refl|se=itself v|pone-3S&PRES=put .",%mor:,0,,,0,0,0,,,,
10605,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,603,cop|esta-3s&pres=be,"&uum, ahí está, así se pone .%mor: cm|cm adv|ahí=there cop|esta-3S&PRES=be cm|cm adv|así=thus pro:refl|se=itself v|pone-3S&PRES=put .",%svd:,estar,0,0,3,s,pres,,,,
10606,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,603,v|pone-3s&pres=put,"&uum, ahí está, así se pone .%mor: cm|cm adv|ahí=there cop|esta-3S&PRES=be cm|cm adv|así=thus pro:refl|se=itself v|pone-3S&PRES=put .",%svd:,poner,na,na,na,na,na,na,na,na,impersonal
10607,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,606,.,tiene que espera(r) .%mor: v|tene-3S&PRES=have prep|que=than inf|espera-INF=wait .,%mor:,0,,,0,0,0,,,,
10608,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,606,v|tene-3s&pres=have,tiene que espera(r) .%mor: v|tene-3S&PRES=have prep|que=than inf|espera-INF=wait .,%svd:,tener,0,1,3,s,pres,,,,
10609,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,608,.,"y sí, que espere ahí un ratito .%mor: coord|y=and co|sí=yes cm|cm pro:rel|que=that v|espera-13S&SUB&PRES=wait adv|ahí=there det:art|un&m=one n|rato&m-DIM=rat .",%mor:,0,,,0,0,0,,,,
10610,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,608,v|espera-13s&sub&pres=wait,"y sí, que espere ahí un ratito .%mor: coord|y=and co|sí=yes cm|cm pro:rel|que=that v|espera-13S&SUB&PRES=wait adv|ahí=there det:art|un&m=one n|rato&m-DIM=rat .",%svd:,esperar,0,1,1,s,sub&pres,,,,
10611,AG-YMLG-2018-08-30-esp-MMU-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;03.25,female,.,.,Target_Child,.,.,612,.,"xxx, hacele así .%mor: cm|cm imp|hace-2S&IMP~pro:clit|3S=do adv|así=thus .",%mor:,0,,,0,0,0,,,,
